data_inicio_atividade,cidade,uf,quantidade
2021-05,IRATI,PR,1
2021-05,ITAGUAI,RJ,1
2021-05,ITATIAIA,RJ,1
2021-05,ITATIAIUCU,MG,1
2021-05,JABOATAO DOS GUARARAPES,PE,1
2021-05,JANAUBA,MG,1
2021-05,JATAI,GO,1
2021-05,JOAO MONLEVADE,MG,1
2021-05,JOAO PESSOA,PB,1
2021-05,JOINVILLE,SC,1
2021-05,JUAZEIRO DO NORTE,CE,1
1978-01,RIO DE JANEIRO,RJ,1
2021-05,LAVRAS,MG,1
2021-05,LUCENA,PB,1
1978-02,JUIZ DE FORA,MG,1
2021-05,MANHUMIRIM,MG,1
1978-03,GUARAPUAVA,PR,1
2021-05,MARTINS SOARES,MG,1
2021-05,MIGUEL PEREIRA,RJ,1
2021-05,MINEIROS,GO,1
2021-05,MOGI-GUACU,SP,1
2021-05,MONTES CLAROS,MG,1
2021-05,NATAL,RN,1
2021-05,NAZARE PAULISTA,SP,1
2021-05,NEPOMUCENO,MG,1
2021-05,NEROPOLIS,GO,1
2021-05,NOVA IGUACU,RJ,1
1978-04,SAO JOSE DOS CAMPOS,SP,1
2021-05,PARAISO DO TOCANTINS,TO,1
2021-05,PARANAGUA,PR,1
2021-05,PEDERNEIRAS,SP,1
2021-05,PELOTAS,RS,1
2021-05,PETROLINA DE GOIAS,GO,1
2021-05,PETROPOLIS,RJ,1
2021-05,POCOS DE CALDAS,MG,1
1978-07,SAO PAULO,SP,1
2021-05,PORTO FERREIRA,SP,1
2021-05,PORTO VELHO,RO,1
2021-05,PRAIA GRANDE,SP,1
2021-05,RANCHARIA,SP,1
2021-05,RECIFE,PE,1
1978-08,SANTOS,SP,1
1978-09,SAO PAULO,SP,1
2021-05,SANTA BARBARA,MG,1
2021-05,SANTA LUZIA,MG,1
2021-05,SANTO ANDRE,SP,1
2021-05,SAO BERNARDO DO CAMPO,SP,1
1978-09,SOCORRO,SP,1
1978-10,NOVO LINO,AL,1
2021-05,SAO JOSE DOS PINHAIS,PR,1
2021-05,SAO LEOPOLDO,RS,1
1979-01,MIRACATU,SP,1
2021-05,SAO PEDRO DA ALDEIA,RJ,1
2021-05,SAO PEDRO DO PIAUI,PI,1
2021-05,SOBRAL,CE,1
1979-01,PORTO FIRME,MG,1
2021-05,SORRISO,MT,1
1979-01,SAO PAULO,SP,1
2021-05,UBATUBA,SP,1
2021-05,UNAI,MG,1
2021-05,URUGUAIANA,RS,1
2021-05,URUPA,RO,1
2021-05,VILA VELHA,ES,1
2021-05,VITORINO FREIRE,MA,1
2021-06,ACARA,PA,1
2021-06,AGUA AZUL DO NORTE,PA,1
2021-06,ALVORADA DO NORTE,GO,1
2021-06,AMERICANA,SP,1
2021-06,ANGRA DOS REIS,RJ,1
2021-06,APARECIDA DE GOIANIA,GO,1
1979-03,ILHEUS,BA,1
2021-06,ARAPONGAS,PR,1
2021-06,ARAUCARIA,PR,1
2021-06,AREADO,MG,1
2021-06,BAGE,RS,1
2021-06,BALNEARIO CAMBORIU,SC,1
2021-06,BELA VISTA DE GOIAS,GO,1
1979-03,MONTE ALTO,SP,1
2021-06,BENEVIDES,PA,1
2021-06,BOA ESPERANCA,PR,1
1979-03,TAUBATE,SP,1
2021-06,BOTUCATU,SP,1
1979-05,ROSEIRA,SP,1
2021-06,BUIQUE,PE,1
2021-06,CACHOEIRINHA,RS,1
2021-06,CAMPINA GRANDE,PB,1
1979-05,SAO PAULO,SP,1
2021-06,CAMPO DO TENENTE,PR,1
1979-09,ARCOS,MG,1
2021-06,CAPIM BRANCO,MG,1
2021-06,CAPINZAL,SC,1
2021-06,CAPITAO POCO,PA,1
2021-06,CASA BRANCA,SP,1
2021-06,CAXIAS,MA,1
2021-06,CERES,GO,1
2021-06,CHAPECO,SC,1
2021-06,CIDADE OCIDENTAL,GO,1
2021-06,CRAIBAS,AL,1
2021-06,CRISTALINA,GO,1
1979-09,ITAPETININGA,SP,1
2021-06,DIAMANTINA,MG,1
2021-06,DIAMANTINO,MT,1
2021-06,DIVINOPOLIS,MG,1
2021-06,DOMINGOS MARTINS,ES,1
2021-06,DUQUE DE CAXIAS,RJ,1
2021-06,ESPIGAO ALTO DO IGUACU,PR,1
2021-06,ESPIRITO SANTO DO PINHAL,SP,1
2021-06,FAZENDA RIO GRANDE,PR,1
1979-09,SAO PAULO,SP,1
2021-06,FLORIANO,PI,1
2021-06,FORTALEZA,CE,1
2021-06,FOZ DO IGUACU,PR,1
2021-06,FRANCA,SP,1
2021-06,GOIANIA,GO,1
1979-09,TOCANTINS,MG,1
2021-06,GUAPIMIRIM,RJ,1
2021-06,GUARATINGUETA,SP,1
1979-12,RIO DE JANEIRO,RJ,1
2021-06,HORTOLANDIA,SP,1
2021-06,IBITINGA,SP,1
2021-06,IMPERATRIZ,MA,1
1980-01,SAO PAULO,SP,1
2021-06,ITAPECERICA DA SERRA,SP,1
2021-06,ITAPEMIRIM,ES,1
2021-06,ITAPETININGA,SP,1
2021-06,ITAPEVA,SP,1
2021-06,ITAPIRA,SP,1
2021-06,JANDIRA,SP,1
2021-06,JAPERI,RJ,1
1980-02,PALMITAL,PR,1
2021-06,JUIZ DE FORA,MG,1
2021-06,LAGAMAR,MG,1
1980-02,PATROCINIO,MG,1
2021-06,LINS,SP,1
1980-02,PRAIA GRANDE,SP,1
2021-06,LUIS EDUARDO MAGALHAES,BA,1
2021-06,LUZIANIA,GO,1
1980-03,IJUI,RS,1
2021-06,MACEIO,AL,1
2021-06,MAGE,RJ,1
2021-06,MARACANAU,CE,1
2021-06,MARIALVA,PR,1
2021-06,MARILIA,SP,1
2021-06,MATAO,SP,1
2021-06,MOGI DAS CRUZES,SP,1
2021-06,MONTE BELO,MG,1
2021-06,MONTES CLAROS,MG,1
1980-03,PETROLINA,PE,1
2021-06,NOVA IGUACU,RJ,1
2021-06,NOVA LIMA,MG,1
2021-06,OLIMPIA,SP,1
2021-06,PALHOCA,SC,1
2021-06,PARACAMBI,RJ,1
2021-06,PARAISO DO TOCANTINS,TO,1
2021-06,PARAOPEBA,MG,1
2021-06,PARAUAPEBAS,PA,1
2021-06,PASSO FUNDO,RS,1
2021-06,PASSOS,MG,1
2021-06,PATOS,PB,1
2021-06,PAULISTA,PE,1
2021-06,PETROLINA,PE,1
2021-06,PINHAIS,PR,1
2021-06,PINHEIRAL,RJ,1
2021-06,PIRACICABA,SP,1
2021-06,POA,SP,1
2021-06,PONTAL DO ARAGUAIA,MT,1
2021-06,PORTO ALEGRE,RS,1
2021-06,PORTO UNIAO,SC,1
2021-06,PORTO VELHO,RO,1
1980-05,CURITIBA,PR,1
2021-06,RESENDE,RJ,1
2021-06,RIBEIRAO DAS NEVES,MG,1
2021-06,RIBEIRAO PRETO,SP,1
2021-06,RIO BRANCO,AC,1
1980-09,PENAPOLIS,SP,1
1980-09,QUARAI,RS,1
2021-06,SANTA ROSA DE VITERBO,SP,1
2021-06,SANTANA DO MUNDAU,AL,1
2021-06,SANTAREM,PA,1
1980-09,VITORIA,ES,1
2021-06,SAO BERNARDO DO CAMPO,SP,1
2021-06,SAO JOAO DE MERITI,RJ,1
2021-06,SAO JOAQUIM DE BICAS,MG,1
2021-06,SAO JOSE DO RIO PRETO,SP,1
1980-11,ASSIS,SP,1
1981-01,CAMPINAS,SP,1
2021-06,SETE LAGOAS,MG,1
2021-06,SINOP,MT,1
2021-06,SOROCABA,SP,1
2021-06,SUMARE,SP,1
2021-06,TABOAO DA SERRA,SP,1
2021-06,TABULEIRO DO NORTE,CE,1
2021-06,TAUBATE,SP,1
2021-06,TORRES,RS,1
2021-06,TRAIRI,CE,1
2021-06,TRAMANDAI,RS,1
2021-06,TRINDADE,GO,1
2021-06,TUBARAO,SC,1
2021-06,TUCUMA,PA,1
2021-06,UBERABA,MG,1
1981-03,PORTO ALEGRE,RS,1
2021-06,URUACU,GO,1
2021-06,VALINHOS,SP,1
2021-06,VENANCIO AIRES,RS,1
2021-06,VILA VELHA,ES,1
2021-07,AGUA PRETA,PE,1
2021-07,AIMORES,MG,1
2021-07,ALTAMIRA,PA,1
2021-07,ANASTACIO,MS,1
2021-07,ANGRA DOS REIS,RJ,1
1981-04,ITAJUBA,MG,1
1981-04,JACAREI,SP,1
2021-07,ARARUAMA,RJ,1
2021-07,BALNEARIO RINCAO,SC,1
2021-07,BARBACENA,MG,1
2021-07,BARRA MANSA,RJ,1
2021-07,BEBEDOURO,SP,1
1981-04,OSASCO,SP,1
2021-07,BELFORD ROXO,RJ,1
1981-05,ARAGUAINA,TO,1
2021-07,BOM DESPACHO,MG,1
2021-07,CABO FRIO,RJ,1
2021-07,CACONDE,SP,1
1981-06,CUNHA,SP,1
2021-07,CAMACARI,BA,1
2021-07,CAMBE,PR,1
1981-07,JUIZ DE FORA,MG,1
2021-07,CAMPO GRANDE,MS,1
2021-07,CARAMBEI,PR,1
2021-07,CARIACICA,ES,1
2021-07,CASCAVEL,PR,1
2021-07,CATOLE DO ROCHA,PB,1
2021-07,CAXIAS,MA,1
2021-07,CHAPADAO DO SUL,MS,1
2021-07,CONCEICAO DA BARRA,ES,1
2021-07,CONCEICAO DO COITE,BA,1
2021-07,CONDADO,PB,1
2021-07,CONTAGEM,MG,1
2021-07,CUBATAO,SP,1
2021-07,CUIABA,MT,1
1981-07,JUNDIAI,SP,1
2021-07,CUSTODIA,PE,1
2021-07,ESMERALDAS,MG,1
2021-07,EUCLIDES DA CUNHA PAULISTA,SP,1
1981-07,LAJEADO,RS,1
1981-10,CAMACARI,BA,1
2021-07,FRAIBURGO,SC,1
2021-07,FREDERICO WESTPHALEN,RS,1
2021-07,GOIANA,MG,1
1981-11,SAO PAULO,SP,1
2021-07,GUARUJA,SP,1
2021-07,GUARULHOS,SP,1
2021-07,HORTOLANDIA,SP,1
2021-07,IMBITUBA,SC,1
2021-07,INDAIATUBA,SP,1
2021-07,IPERO,SP,1
2021-07,IRECE,BA,1
2021-07,IRETAMA,PR,1
2021-07,ITAPEMIRIM,ES,1
2021-07,ITAPIPOCA,CE,1
1981-12,BARRA DO PIRAI,RJ,1
2021-07,ITATIBA,SP,1
1982-01,ITATIAIA,RJ,1
2021-07,JEQUIE,BA,1
2021-07,JOINVILLE,SC,1
2021-07,JOSE DE FREITAS,PI,1
2021-07,JUATUBA,MG,1
2021-07,JUNDIAI,SP,1
2021-07,LAGARTO,SE,1
2021-07,LAURO DE FREITAS,BA,1
2021-07,LINS,SP,1
2021-07,MAGE,RJ,1
1982-01,PITANGUI,MG,1
2021-07,MANHUACU,MG,1
2021-07,MARABA,PA,1
2021-07,MARICA,RJ,1
2021-07,MARILIA,SP,1
2021-07,MINEIROS,GO,1
2021-07,MIRABELA,MG,1
2021-07,MIRANDOPOLIS,SP,1
2021-07,MONTE SIAO,MG,1
2021-07,MONTES CLAROS,MG,1
1982-02,SANTA LUZIA,MG,1
1982-03,RIO DE JANEIRO,RJ,1
2021-07,NOVA ANDRADINA,MS,1
1982-04,BELO HORIZONTE,MG,1
2021-07,NOVA LIMA,MG,1
2021-07,NOVA ODESSA,SP,1
1982-04,CAMAQUA,RS,1
2021-07,PACATUBA,CE,1
1982-04,IBITINGA,SP,1
1982-04,RIO GRANDE,RS,1
2021-07,PARANAGUA,PR,1
2021-07,PARATI,RJ,1
2021-07,PATOS DE MINAS,MG,1
1982-05,SAO PAULO,SP,1
2021-07,PAULO AFONSO,BA,1
2021-07,PEDREIRAS,MA,1
2021-07,PETROPOLIS,RJ,1
2021-07,PILAO ARCADO,BA,1
2021-07,PIMENTA BUENO,RO,1
2021-07,PONTO DOS VOLANTES,MG,1
1982-06,SABARA,MG,1
1982-10,GUARUJA,SP,1
2021-07,PRESIDENTE PRUDENTE,SP,1
2021-07,QUEIMADAS,PB,1
2021-07,QUEIMADOS,RJ,1
1982-12,ITAUNA,MG,1
2021-07,RIBEIRAO DAS NEVES,MG,1
1983-02,OURINHOS,SP,1
2021-07,RIO BRANCO,AC,1
1983-02,PIRACICABA,SP,1
2021-07,RIO DOS CEDROS,SC,1
2021-07,RIO GRANDE,RS,1
1983-03,BELO HORIZONTE,MG,1
2021-07,SANTAREM,PA,1
1983-03,PINHALZINHO,SC,1
1983-04,SAO PAULO,SP,1
2021-07,SAO JOSE DO RIO PRETO,SP,1
1983-04,TIMOTEO,MG,1
1983-05,SANTOS,SP,1
1983-06,RIO DE JANEIRO,RJ,1
2021-07,SAO VICENTE,SP,1
2021-07,SAPUCAIA,RJ,1
2021-07,SENADOR CANEDO,GO,1
2021-07,SERRA TALHADA,PE,1
2021-07,SETE LAGOAS,MG,1
1983-07,RIO VERDE DE MATO GROSSO,MS,1
2021-07,SORRISO,MT,1
1983-07,ROSEIRA,SP,1
2021-07,TAPIRA,MG,1
2021-07,TAQUARUCU DO SUL,RS,1
2021-07,TATUI,SP,1
2021-07,TERESINA,PI,1
2021-07,UBERABA,MG,1
1983-07,SIMOES FILHO,BA,1
2021-07,UNIAO DE MINAS,MG,1
2021-07,URUSSANGA,SC,1
2021-07,VILA VELHA,ES,1
2021-07,VITORIA DA CONQUISTA,BA,1
2021-08,ACREUNA,GO,1
2021-08,AIMORES,MG,1
2021-08,ALEGRETE,RS,1
2021-08,ALEXANIA,GO,1
2021-08,ALPINOPOLIS,MG,1
1983-08,JUIZ DE FORA,MG,1
2021-08,ARAGUAINA,TO,1
2021-08,ARAPONGAS,PR,1
2021-08,BAURU,SP,1
2021-08,BELEM,PA,1
1983-08,PARANAGUA,PR,1
2021-08,BETIM,MG,1
2021-08,BOA VISTA,RR,1
2021-08,BOM CONSELHO,PE,1
2021-08,BOM JESUS DA LAPA,BA,1
1983-08,PIRACICABA,SP,1
2021-08,BREVES,PA,1
2021-08,CACHOEIRINHA,RS,1
2021-08,CACHOEIRO DE ITAPEMIRIM,ES,1
2021-08,CAJAMAR,SP,1
2021-08,CALDAS NOVAS,GO,1
2021-08,CAMACARI,BA,1
2021-08,CAMOCIM,CE,1
2021-08,CAMPANHA,MG,1
2021-08,CAMPINA GRANDE,PB,1
1983-08,RESENDE,RJ,1
2021-08,CAMPO FORMOSO,BA,1
2021-08,CAMPO GRANDE,MS,1
2021-08,CANOAS,RS,1
2021-08,CANOINHAS,SC,1
2021-08,CAPAO DA CANOA,RS,1
2021-08,CAPIM GROSSO,BA,1
2021-08,CARAPICUIBA,SP,1
2021-08,CARMO DO RIO CLARO,MG,1
2021-08,CARPINA,PE,1
2021-08,CARUARU,PE,1
2021-08,CASCAVEL,PR,1
2021-08,CASTANHEIRA,MT,1
2021-08,CHAPECO,SC,1
2021-08,COLOMBO,PR,1
2021-08,CONCEICAO DO MATO DENTRO,MG,1
1983-09,PRADOPOLIS,SP,1
2021-08,CORNELIO PROCOPIO,PR,1
2021-08,CORONEL FABRICIANO,MG,1
2021-08,COUTO DE MAGALHAES DE MINAS,MG,1
2021-08,CURITIBA,PR,1
2021-08,DAMIAO,PB,1
1983-10,BELO HORIZONTE,MG,1
2021-08,DUQUE DE CAXIAS,RJ,1
2021-08,FARTURA,SP,1
2021-08,FEIRA DE SANTANA,BA,1
2021-08,FLORIANOPOLIS,SC,1
2021-08,FORTALEZA,CE,1
2021-08,FOZ DO IGUACU,PR,1
2021-08,GAROPABA,SC,1
1983-10,PATOS DE MINAS,MG,1
2021-08,GUARAPARI,ES,1
2021-08,GUARULHOS,SP,1
2021-08,HORTOLANDIA,SP,1
2021-08,IACANGA,SP,1
2021-08,IBIPITANGA,BA,1
2021-08,IBIPORA,PR,1
2021-08,ICAPUI,CE,1
2021-08,IGUATU,CE,1
2021-08,IJUI,RS,1
2021-08,ILHABELA,SP,1
2021-08,IRATI,PR,1
2021-08,ITAJUBA,MG,1
2021-08,ITAPECERICA DA SERRA,SP,1
2021-08,ITIUBA,BA,1
2021-08,ITU,SP,1
2021-08,ITUIUTABA,MG,1
2021-08,JANAUBA,MG,1
2021-08,JOINVILLE,SC,1
2021-08,JUAZEIRO DO NORTE,CE,1
2021-08,JUIZ DE FORA,MG,1
2021-08,LAURO DE FREITAS,BA,1
2021-08,LONDRINA,PR,1
2021-08,MACAE,RJ,1
2021-08,MACEIO,AL,1
2021-08,MAGE,RJ,1
2021-08,MAIRIPORA,SP,1
2021-08,MANAUS,AM,1
2021-08,MANGARATIBA,RJ,1
2021-08,MARACANAU,CE,1
2021-08,MARILIA,SP,1
2021-08,MATEUS LEME,MG,1
2021-08,MAUA,SP,1
1983-11,DIADEMA,SP,1
2021-08,MONTE CARMELO,MG,1
2021-08,MONTES CLAROS DE GOIAS,GO,1
2021-08,MORUNGABA,SP,1
2021-08,MUNIZ FERREIRA,BA,1
2021-08,NITEROI,RJ,1
1983-11,ITAPEVA,SP,1
2021-08,NOVA IGUACU,RJ,1
2021-08,NOVO HAMBURGO,RS,1
2021-08,OURO BRANCO,MG,1
2021-08,OURO PRETO DO OESTE,RO,1
2021-08,PALMAS,TO,1
2021-08,PARAGOMINAS,PA,1
2021-08,PARANATINGA,MT,1
2021-08,PATOS DE MINAS,MG,1
2021-08,PAULISTA,PE,1
2021-08,PEDREGULHO,SP,1
2021-08,PELOTAS,RS,1
2021-08,PERDIGAO,MG,1
1983-11,PONTE NOVA,MG,1
2021-08,PETROPOLIS,RJ,1
2021-08,PIRACICABA,SP,1
2021-08,PLANALTINA,GO,1
1983-12,ARARAQUARA,SP,1
1983-12,SANTOS,SP,1
2021-08,PORTO FERREIRA,SP,1
2021-08,PORTO VELHO,RO,1
2021-08,PRAIA GRANDE,SP,1
2021-08,PRESIDENTE PRUDENTE,SP,1
2021-08,QUEIMADAS,BA,1
2021-08,QUIXADA,CE,1
1984-01,TRAMANDAI,RS,1
2021-08,RESENDE,RJ,1
2021-08,RESERVA DO IGUACU,PR,1
1984-02,CAMPINAS,SP,1
2021-08,RINOPOLIS,SP,1
2021-08,RIO CLARO,SP,1
1984-03,COLOMBO,PR,1
2021-08,ROLIM DE MOURA,RO,1
1984-03,NAZARENO,MG,1
2021-08,SANTA TERESA,ES,1
2021-08,SANTIAGO,RS,1
2021-08,SANTO ANDRE,SP,1
2021-08,SANTO ANTONIO DO JARDIM,SP,1
2021-08,SAO FELIX DO XINGU,PA,1
2021-08,SAO GABRIEL DA PALHA,ES,1
2021-08,SAO GONCALO,RJ,1
2021-08,SAO JOSE,SC,1
2021-08,SAO JOSE DE RIBAMAR,MA,1
2021-08,SAO JOSE DO RIO PRETO,SP,1
1984-03,SAO PAULO,SP,1
1984-04,SAO PAULO,SP,1
1984-05,GUAPIARA,SP,1
2021-08,SAO SEBASTIAO,SP,1
2021-08,SAO TIAGO,MG,1
2021-08,SAPUCAIA,PA,1
2021-08,SAPUCAIA DO SUL,RS,1
2021-08,SAUDE,BA,1
2021-08,SENHOR DO BONFIM,BA,1
2021-08,SERTAOZINHO,SP,1
2021-08,SETE BARRAS,SP,1
2021-08,SETE LAGOAS,MG,1
2021-08,SINOP,MT,1
1984-05,NITEROI,RJ,1
2021-08,SUMARE,SP,1
2021-08,TABULEIRO DO NORTE,CE,1
2021-08,TAMBAU,SP,1
2021-08,TANGARA DA SERRA,MT,1
2021-08,TRES BARRAS DO PARANA,PR,1
2021-08,TRES RIOS,RJ,1
2021-08,TUBARAO,SC,1
2021-08,UBATUBA,SP,1
1984-06,BARAO DO MONTE ALTO,MG,1
2021-08,UBERLANDIA,MG,1
2021-08,URANDI,BA,1
2021-08,VESPASIANO,MG,1
2021-08,VILA VELHA,ES,1
2021-09,AGUDOS,SP,1
2021-09,ALEGRETE,RS,1
2021-09,ALEXANIA,GO,1
2021-09,ANANINDEUA,PA,1
2021-09,APARECIDA DE GOIANIA,GO,1
2021-09,ARACATUBA,SP,1
2021-09,ARAGUAIANA,MT,1
2021-09,ARARIPINA,PE,1
2021-09,ARMACAO DOS BUZIOS,RJ,1
2021-09,ARRAIAL DO CABO,RJ,1
2021-09,ARROIO DO SAL,RS,1
2021-09,ARUANA,GO,1
2021-09,BAIXO GUANDU,ES,1
2021-09,BELEM,PA,1
1984-08,CONTAGEM,MG,1
2021-09,BOA ESPERANCA,MG,1
2021-09,BRASNORTE,MT,1
2021-09,CABROBO,PE,1
2021-09,CAMARAGIBE,PE,1
2021-09,CAMPINAS,SP,1
2021-09,CAMPO LARGO,PR,1
2021-09,CAPAO DA CANOA,RS,1
2021-09,CAPELA NOVA,MG,1
2021-09,CARAZINHO,RS,1
2021-09,CARUARU,PE,1
2021-09,CAUCAIA,CE,1
2021-09,CHAPECO,SC,1
1984-09,PETROPOLIS,RJ,1
2021-09,COLOMBIA,SP,1
2021-09,CONSTANTINA,RS,1
2021-09,CONTAGEM,MG,1
2021-09,COROMANDEL,MG,1
2021-09,COTIA,SP,1
2021-09,CRICIUMA,SC,1
2021-09,CURITIBA,PR,1
2021-09,DELMIRO GOUVEIA,AL,1
2021-09,DIADEMA,SP,1
1984-11,VENANCIO AIRES,RS,1
2021-09,ENEAS MARQUES,PR,1
1985-02,ASSIS,SP,1
2021-09,ESTRELA D'OESTE,SP,1
2021-09,FAXINAL DOS GUEDES,SC,1
1985-02,SERRA,ES,1
2021-09,FIGUEIRA,PR,1
2021-09,FLORESTAL,MG,1
1985-05,PARANAGUA,PR,1
1985-06,CAMBORIU,SC,1
2021-09,FRONTEIRA,MG,1
2021-09,GOVERNADOR VALADARES,MG,1
2021-09,GUARACIABA DO NORTE,CE,1
2021-09,GUARANI,MG,1
1985-09,PASSO FUNDO,RS,1
2021-09,HORIZONTE,CE,1
2021-09,IACIARA,GO,1
2021-09,IBATE,SP,1
2021-09,IGUATU,CE,1
2021-09,ILHABELA,SP,1
2021-09,IPATINGA,MG,1
2021-09,IRAUCUBA,CE,1
2021-09,ITAMBE,BA,1
2021-09,ITAOCA,SP,1
2021-09,ITAPECERICA DA SERRA,SP,1
2021-09,ITAQUAQUECETUBA,SP,1
2021-09,ITUMIRIM,MG,1
2021-09,ITUVERAVA,SP,1
2021-09,JABOATAO DOS GUARARAPES,PE,1
2021-09,JABOTICATUBAS,MG,1
2021-09,JACIARA,MT,1
2021-09,JAU,SP,1
2021-09,LAGOA DA CONFUSAO,TO,1
2021-09,LEME,SP,1
2021-09,MACAE,RJ,1
2021-09,MACAUBAS,BA,1
1985-09,PORTO ALEGRE,RS,1
1985-09,VIAMAO,RS,1
2021-09,MANGARATIBA,RJ,1
2021-09,MAUA,SP,1
2021-09,MESQUITA,RJ,1
2021-09,MOGI DAS CRUZES,SP,1
2021-09,MOMBUCA,SP,1
1985-10,BAGE,RS,1
2021-09,MURIAE,MG,1
2021-09,NITEROI,RJ,1
2021-09,NOVA IGUACU,RJ,1
2021-09,NOVA LIMA,MG,1
2021-09,NOVO HAMBURGO,RS,1
2021-09,OLIVEIRA DOS BREJINHOS,BA,1
2021-09,OSASCO,SP,1
2021-09,PALHOCA,SC,1
2021-09,PALMAS,PR,1
2021-09,PALMAS,TO,1
2021-09,PARAIPABA,CE,1
2021-09,PARAISO,SC,1
2021-09,PARANACITY,PR,1
2021-09,PETROPOLIS,RJ,1
2021-09,POA,SP,1
2021-09,PORTO ALEGRE,RS,1
2021-09,PORTO BELO,SC,1
2021-09,PORTO VELHO,RO,1
2021-09,PRESIDENTE ALVES,SP,1
2021-09,PRESIDENTE EPITACIO,SP,1
1985-10,FLORIANOPOLIS,SC,1
2021-09,REDENCAO,PA,1
2021-09,RESENDE,RJ,1
2021-09,RIBEIRAO PRETO,SP,1
2021-09,RIFAINA,SP,1
2021-09,RIO BRANCO DO SUL,PR,1
2021-09,RIO CLARO,SP,1
1985-10,JUNDIAI,SP,1
2021-09,RUY BARBOSA,BA,1
1985-11,GUARATUBA,PR,1
2021-09,SANTA CECILIA,PB,1
2021-09,SANTA MARIA,RS,1
2021-09,SANTO ANTONIO DA PLATINA,PR,1
2021-09,SAO BORJA,RS,1
1985-11,INDIARA,GO,1
2021-09,SAO JOSE DA LAPA,MG,1
2021-09,SAO JOSE DO RIO PRETO,SP,1
2021-09,SAO JOSE DOS CAMPOS,SP,1
1985-12,AMERICANA,SP,1
2021-09,SAO MIGUEL DO OESTE,SC,1
1985-12,CORUMBATAI,SP,1
2021-09,SERTAOZINHO,SP,1
2021-09,SOLANEA,PB,1
2021-09,SOROCABA,SP,1
2021-09,TERESINA,PI,1
2021-09,TIMON,MA,1
2021-09,TORRES,RS,1
2021-09,TRINDADE,GO,1
1986-01,GUARULHOS,SP,1
2021-09,VARGEM ALTA,ES,1
2021-09,VASSOURAS,RJ,1
2021-09,XANXERE,SC,1
2021-10,ALPESTRE,RS,1
2021-10,ALTO RIO NOVO,ES,1
2021-10,ALVORADA,RS,1
2021-10,ANAJATUBA,MA,1
2021-10,ARACAJU,SE,1
2021-10,ARAGUAINA,TO,1
2021-10,ARAGUARI,MG,1
2021-10,ARAQUARI,SC,1
2021-10,ARARAQUARA,SP,1
2021-10,ARUANA,GO,1
2021-10,BAGE,RS,1
2021-10,BALNEARIO CAMBORIU,SC,1
2021-10,BALSAS,MA,1
2021-10,BARRA DO GARCAS,MT,1
2021-10,BARRA DO PIRAI,RJ,1
2021-10,BARRA MANSA,RJ,1
2021-10,BARREIRAS,BA,1
2021-10,BARUERI,SP,1
2021-10,BEBERIBE,CE,1
2021-10,BELEM,PA,1
1986-01,SAO PAULO,SP,1
2021-10,BIGUACU,SC,1
1986-02,LAGES,SC,1
2021-10,CACULE,BA,1
2021-10,CAJOBI,SP,1
2021-10,CALDAS NOVAS,GO,1
2021-10,CAMPO GRANDE,MS,1
2021-10,CAMPO LARGO,PR,1
2021-10,CAMPO MAIOR,PI,1
2021-10,CAMPOS DOS GOYTACAZES,RJ,1
2021-10,CAPAO DA CANOA,RS,1
2021-10,CARAGUATATUBA,SP,1
2021-10,CARAPICUIBA,SP,1
2021-10,CARIACICA,ES,1
2021-10,CARMO DE MINAS,MG,1
2021-10,CARUARU,PE,1
2021-10,CASCAVEL,CE,1
2021-10,CATALAO,GO,1
2021-10,CIANORTE,PR,1
2021-10,COLINAS,RS,1
2021-10,CRICIUMA,SC,1
1986-03,ASSIS,SP,1
1986-03,BARIRI,SP,1
2021-10,DIADEMA,SP,1
2021-10,ENCRUZILHADA DO SUL,RS,1
2021-10,ERECHIM,RS,1
2021-10,ESPINOSA,MG,1
2021-10,FAZENDA RIO GRANDE,PR,1
2021-10,FEIRA DE SANTANA,BA,1
2021-10,FERNANDOPOLIS,SP,1
2021-10,FERRAZ DE VASCONCELOS,SP,1
2021-10,FLORIANOPOLIS,SC,1
2021-10,FORMIGA,MG,1
1986-03,MADRE DE DEUS,BA,1
2021-10,GRAMADO,RS,1
2021-10,GUAIBA,RS,1
2021-10,GUARAPARI,ES,1
2021-10,GUARARAPES,SP,1
2021-10,GUARUJA,SP,1
1986-03,SAO JOSE DO RIO PRETO,SP,1
2021-10,GURUPI,TO,1
2021-10,HORTOLANDIA,SP,1
2021-10,IBIUNA,SP,1
1986-04,FOZ DO IGUACU,PR,1
2021-10,IJUI,RS,1
2021-10,IMPERATRIZ,MA,1
2021-10,INDAIATUBA,SP,1
2021-10,INDIARA,GO,1
2021-10,IPIAU,BA,1
2021-10,ITACOATIARA,AM,1
2021-10,ITAPEVI,SP,1
2021-10,ITAPIRA,SP,1
2021-10,JACUPIRANGA,SP,1
2021-10,JANAUBA,MG,1
1986-04,MAIRINQUE,SP,1
2021-10,JOANESIA,MG,1
2021-10,JOAQUIM FELICIO,MG,1
2021-10,JOINVILLE,SC,1
2021-10,JUAZEIRO DO NORTE,CE,1
2021-10,JUIZ DE FORA,MG,1
2021-10,JUNDIAI,SP,1
2021-10,JURUTI,PA,1
2021-10,LAGOA VERMELHA,RS,1
2021-10,LARANJEIRAS,SE,1
2021-10,LAURO DE FREITAS,BA,1
2021-10,LIMEIRA,SP,1
2021-10,LINHARES,ES,1
